csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
614.5631672401529	680.75498215152	799.0321328950473	0.0	0.0	0.0	-0.0431675036	-0.0367534958	0.0235898137	-0.0112409423	0.055931091900000014	-0.0909372023	-0.0178064989	-0.0160956452	0.0081485195	-0.023712249	0.001068298	-0.0163216577	0.1091041759	0.1090898686	0.1090660245	0.1090326458	-0.0173255	0.0295614	-1.64808e-05	0.00109541	-0.00191244	0.0
614.0715068902052	681.2050872453499	798.0412977893469	1.056391	41.926613	0.1674403692	-0.0233679225	-0.0254749884	0.0005185926	0.0067690706000000005	0.0669108792	0.0039423376	-0.0218922544	-0.0200463923	-0.004336791	-0.0112601104	-0.0003699089	-0.0157032992	0.1090660245	0.1089372966	0.1087228625	0.108422891	-0.0379168	0.0205295	-0.0410898	-0.000143664	-0.00152187	-0.00030523299999999997
611.9768712670816	681.2718580695002	799.2418815242322	1.1301860000000001	44.855419	0.1138566	-0.0196296424	-0.0203445753	-0.0145595578	0.0059379953	0.0310458825	0.0242045791	-0.0189608019	-0.0064769002	0.0059160346	-0.0164222534	0.0178358304	-0.0287246895	0.1089897352	0.1086323659	0.1080376181	0.1072067914	-0.0185438	0.0223349	-0.0222348	0.000700627	-0.00184881	-4.235169999999998e-22
612.444405721758	680.9091573389194	796.1675777219182	0.8776089999999999	34.830994	0.05634945000000001	-0.0261798289	-0.0122884289	0.0052640495	0.0047308878	0.0387107328	0.0603241102	-0.0164624282	-0.0118012747	0.006945176999999999	-0.0192583769	0.0166268528	-0.0319925979	0.1088753345	0.108175503	0.1070124473	0.105391148	-0.0225269	0.046442699999999996	-0.0378476	0.000612472	-0.00201357	-2.1175799999999998e-22
611.4301022931987	680.0664674641661	795.0728684179262	0.7518099999999999	29.838228000000004	0.07896619999999999	-0.018340497	-0.0153186088	0.0051237111	0.0129965754	0.027526985	-0.0249952273	-0.0104224206	-0.0019475992	0.0070588054000000015	-0.0119468421	0.0031736871	-0.0103669172	0.1087228625	0.1075673469	0.1056505759	0.1029861145	-0.0248338	0.013277299999999999	-0.0420791	0.00103351	-0.00237778	-4.2351599999999996e-22
613.118051509088	680.898062488985	798.6310528727118	0.782758	31.066509000000003	0.01653615	-0.0426380499	-0.0077771552	0.0094663907	-0.0239186433	0.059857883499999986	0.0401746557	-0.014473099299999997	-0.010928761499999998	0.0076012764	-0.0260549656	0.0151497285	-0.020995059	0.1085323724	0.1068087481	0.1039562886	0.1000051409	-0.0254351	0.00684495	-0.0485221	0.00103351	-0.00231659	0.0
612.1512380006943	679.7136224184618	796.2554863480823	0.742236	29.458239000000003	0.011118480000000007	-0.0134391833	-0.0158470434	0.0121300516	-0.0015811162	0.0095285015	0.011110626	-0.0079118982	-0.0017561913	-0.0013011096000000002	-0.0031759217	0.0126655196	-0.016659692099999998	0.108303931	0.1059007676	0.1019349164	0.0964648979	-0.024874200000000003	0.00314387	-0.052791099999999994	0.00103351	-0.00236834	0.0
612.8565775957068	682.5118588430712	802.346077046414	1.0963379999999998	43.512028	0.032381079999999986	-0.0592270536	-0.0216536061	0.0316500676	0.0032945935	0.1168694012	0.06042832610000001	-0.022724272200000003	-0.0141767319	0.0028243475	-0.0439962802	0.0156166171	-0.0528094954	0.1080376181	0.1048446753	0.0995928192	0.0923851842	-0.0233576	-0.00531531	-0.037480900000000004	0.00103351	-0.00238019	0.000130052
607.2159940726617	671.6000307059577	778.6385146362613	3.317143	131.652527	0.50870256	0.1242410325	-0.060671988	-0.0793972131	0.0403425319	-0.2244290259	-0.2374182781	0.0320981037	-0.0101076842	-0.03991692	0.0644916777	-0.06614478809999999	0.0941197575	0.1077335267	0.1036419483	0.0969373661	0.087788815	-0.052279	0.248917	-0.028864499999999998	-0.00256146	-0.00295557	0.000298351
607.2855274424013	674.6348035676085	789.3651683988692	3.3715330000000003	133.81117200000003	0.9950964000000002	0.0459874986	0.1797283278	0.046446615199999985	-0.0552539055	-0.1063580633	0.0626781886	0.0255158906	0.0561368151	0.0381182212	0.0566589821	-0.0161686949	0.0372006629	0.1073917633	0.1022942687	0.0939769123	0.0827014951	-0.0244422	-0.238628	0.12474500000000001	0.00190329	-0.00217568	-0.000979111
