csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
564.4694443362913	546.1784764195606	665.3921054070961	0	0	0	-0.1073084277	-0.0181383688	-0.08781234140000001	0.0378587246	0.0350962673	-0.0042053985	-0.0728933072	0.001211704	-0.0925011382	0.0324654964	-0.0169976878	0.018971427	0.1091041759	0.1090898686	0.1090660245	0.1090326458	0.0190377	0.013134999999999999	0.106101	-0.000674527	-0.000213713	-0.000222915
563.1725984811261	545.8789358268697	665.0574348071139	1.084927	22.098564	0.04865523	0.0873190323	0.0294654197	-0.0493391204	0.0944007634	-0.0241115211	0.0457607182	-0.0066677703000000005	-0.0878436521	0.0737203966	0.080967611	0.0056386798	-0.00389417	0.1090660245	0.1089372966	0.1087228625	0.108422891	0.019324	0.00961367	0.11506300000000001	-0.000752081	0.00022733	-0.00042203
562.6324623757698	546.5030899600715	665.1388902625787	1.148978	23.403214000000002	0.08327302019999999	-0.0479640158	-0.0765954067	0.0070206846	0.0522593417	-0.034180934700000005	-0.0224164557	-0.0716198195	0.0359509698	-0.0283036472	0.0601713433	-0.0114895145	-0.0594081429	0.1089897352	0.1086323659	0.1080376181	0.1072067914	0.030093	5.1699799999999996e-05	0.125472	6.19506e-05	-9.299400000000001e-06	-0.00042203
564.9361740724875	546.2022145862335	665.7454041263885	1.221493	24.880236	0.05728023020000001	-0.0132494488	0.1232852109	0.0015333335999999998	0.014198017	-0.0668182255	-0.024444915	-0.0364014724	-0.0824440479	0.0233005204	-0.0699179812	0.0087843723	0.0068044062	0.1088753345	0.108175503	0.1070124473	0.105391148	0.0207457	0.0113788	0.12232100000000005	-0.000465825	1.72976e-05	-0.000307306
564.1348350177262	547.0264288584071	665.6643591638698	1.1499489999999999	23.422989	0.03902205	0.040741377	-0.090612111	0.0002547683	-9.59136e-05	-0.0730329821	-0.0609930412	0.0216716909	0.047661580300000006	0.0205342587	0.0601854891	0.0617666738	-0.0241900876	0.1087228625	0.1075673469	0.1056505759	0.1029861145	0.0231155	0.00768983	0.12228699999999999	-0.000669624	-0.000411041	-0.000280858
564.2897119621398	547.0539619910861	664.8980227795895	1.1841640000000002	24.119904000000002	0.056531470000000014	-0.091460917	0.0591965274	-0.0805195415	0.0377799414	-0.0004962773	0.0074486488	-0.0477782962	0.0089748694	-0.053772325	-0.08967554779999999	0.0881251617	0.08428043539999999	0.1085323724	0.1068087481	0.1039562886	0.1000051409	0.0156844	0.0384038	0.11853300000000005	-0.0005181480000000001	-0.000411041	-0.00042203
561.7032007092891	546.4648524060373	664.6864444318848	1.2009940000000001	24.462702	0.07374720000000001	0.0921605815	-0.0130782766	-0.043533734	0.0968955296	0.0029363016	-0.007797940400000002	0.0099932259	-0.0209408691	0.06351757179999999	0.07563352940000001	0.08737075009999999	0.0373998602	0.108303931	0.1059007676	0.1019349164	0.0964648979	0.0211987	0.020566499999999998	0.122322	-0.000391511	0.000188828	-0.000216404
564.7956580430339	545.7530476441833	664.4749950480831	1.3168360000000001	26.822253999999997	0.033931635	-0.0969819044	-0.005754329399999999	-0.0288760421	0.048118258600000005	0.0588174135	0.0096041617	-0.1179303565	-0.0350253846	-0.0637642854	0.02465626	-0.0081038336	0.0655808222	0.1080376181	0.1048446753	0.0995928192	0.0923851842	0.021496400000000002	0.00602231	0.11863000000000005	-0.000391511	-5.10729e-05	-0.00014835
563.4674391121101	544.8028666727853	665.5473703600952	1.205022	24.544748000000002	0.037673965	0.06565645860000001	0.0741041152	0.053553989	0.0484421993	-0.0180790637	-0.0167241631	-0.0348290314	-0.141923329	0.0645039814	0.0794513785	-0.0527520745	0.0139752443	0.1077335267	0.1036419483	0.0969373661	0.087788815	0.0176364	0.007604429999999999	0.12233699999999999	-0.000295012	0.000149245	-0.00042203
562.3921932216334	545.7770213604704	666.6075910349831	1.16204	23.66925	0.013895500000000005	-0.0412650795	-0.0692607079	0.0958226431	0.0370829808	-0.0320258161	-0.0603098727	-0.0773764688	-0.0135982004	-0.0036444188	0.1224910046	-0.0787025004	-0.0642206327	0.1073917633	0.1022942687	0.0939769123	0.0827014951	0.013478700000000001	0.00959748	0.122334	-0.00034906199999999997	0.00025003	-0.00042203
