csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
532.0662673841749	510.1702302639128	644.203849990606	0	0	0	-0.0756528824	-0.0085091017	0.2243362973	0.1573162903	0.0337961019	-0.0310070039	-0.2541246801	0.0818015941	-0.029775681600000006	0.143786627	-0.213425305	0.0561877865	0.1091041759	0.1090898686	0.1090660245	0.1090326458	0.024231700000000002	-0.267328	0.351992	-0.0180181	-0.00717149	-0.00270511
534.1412648243728	514.275006555682	645.6292355123038	2.5849	67.095467	1.3037766000000002	-0.0882198916	-0.0238457178	0.1427727062	0.0626143891	-0.0206622269	0.0478143726	-0.17861308120000002	-0.048495817699999985	-0.2134511408	0.2625896482	0.107829081	-0.0702007383	0.1090660245	0.1089372966	0.1087228625	0.108422891	0.0348343	-0.112725	0.19454200000000002	-0.00147876	-0.00517642	-0.00379312
538.5856775498502	513.9817189026627	651.687213625398	2.9295150000000003	76.040543	0.7812601499999999	-0.0793283806	0.0527025162	0.0003112568	-0.0907571872	0.0035920753	0.046868573	-0.005068683	0.0364750709	-0.0532350955	0.1676160357	0.1326796233	-0.17220177809999998	0.1089897352	0.1086323659	0.1080376181	0.1072067914	0.0289798	-0.043026	0.164299	0.00202916	0.00154592	-0.000514107
536.2872879909619	513.7180592380065	648.0828789211866	2.062073	53.524609	0.4861841499999999	-0.0831914598	0.008523769300000001	0.014234781100000003	0.0195525309	0.0110952978	0.0584999036	-0.0306024502	0.003294166	-0.05695664280000001	0.1195054563	0.0440907809	0.019192394	0.1088753345	0.108175503	0.1070124473	0.105391148	-0.027471100000000002	-0.131891	0.171346	-0.00405656	0.00126636	-0.0008252519999999997
531.9211214495376	512.4475875515703	647.788008556068	2.1429669999999996	55.624340000000004	0.1007753	-0.0622672425	-0.1167563423	0.0247418237	0.0419213694	-0.1374388225	-0.0342622589	-0.0389887176	0.0103450024	-0.0035269519	0.023063989	0.0336332527	0.14789650599999998	0.1087228625	0.1075673469	0.1056505759	0.1029861145	-0.0457772	-0.10446300000000001	0.160155	-0.00385955	0.0008621439999999999	-0.00110103
531.6044528063544	512.5331359153209	648.7346016545438	1.598266	41.485706	0.47374035	0.096620375	-0.0517750131	-0.0144147203	-0.1049412828	0.05766202650000001	-0.0310700331	0.0171076416	0.0159012924	-0.033003552400000004	-0.1112451623	0.06751369980000001	0.0082058556	0.1085323724	0.1068087481	0.1039562886	0.1000051409	-0.07231010000000002	-0.028146800000000003	0.028436700000000002	-0.00026564599999999997	0.0017550999999999999	-0.0008044310000000001
532.6998257049597	511.7542975291671	645.6642940702843	1.5996780000000002	41.522358000000004	0.29934980000000005	0.0415777095	0.0923727828	-0.006408942	-0.0074487033999999985	-0.0460999209	-0.0256924821	-0.0079185544	0.0226342999	0.0152516443	-0.0770384916	-0.1058899152	-0.0435185334	0.108303931	0.1059007676	0.1019349164	0.0964648979	-0.052752999999999994	-0.136182	0.0979353	-0.00198702	0.00157559	-0.000660137
534.2195846865654	511.7419607095091	646.8759108709899	1.035093	26.867604999999998	0.1952824	-0.0615986013	0.08052954080000001	0.0535945204	0.0115825304	0.0306231475	-0.08789910599999999	-0.0115237866	0.0129068971	0.000937238	0.0098884448	-0.0621614798	-0.0109827853	0.1080376181	0.1048446753	0.0995928192	0.0923851842	-0.0544049	-0.0728131	0.10790899999999999	-0.00357767	0.0008621439999999999	-0.0007617989999999999
532.9309540282884	511.69462460227317	647.9386762045766	0.987293	25.626870999999998	0.08514645000000001	-0.0763695571	0.005214834099999999	0.125853545	0.0265362478	0.0710218062	0.131843403	-0.062649712	0.0174666533	-0.0008994564999999998	0.057826937	0.0347773578	0.0125763973	0.1077335267	0.1036419483	0.0969373661	0.087788815	-0.0635825	-0.0747695	0.149199	-0.00411199	0.0008621439999999999	-0.00064167
531.3598413835139	512.6119885499137	649.229219884503	0.979627	25.427887	0.06064009999999999	-0.0002024491	-0.1008058163	0.0993854829	0.0160422225	-0.037819892	-0.0562530748	-0.0518183033	-0.0223268195	-0.0167418923	-0.006968079	0.0430033159	0.0822958315	0.1073917633	0.1022942687	0.0939769123	0.0827014951	-0.053734699999999996	-0.08620080000000001	0.139071	-0.0037265999999999996	0.0009338510000000001	-0.000514107
